1557,恒盛金陵湾 3室2厅1厨1卫 122.0m² 整租,3室2厅,122㎡,精装,高层(共50层),整租,鼓楼-龙江-恒盛金陵湾,电梯空房,南京师范附属中学树人学校附属小学,8000
1558,工农新村 2室2厅1厨1卫 79.0m² 整租,2室2厅,79㎡,精装,低层(共3层),整租,鼓楼-建宁路-工农新村,有家私家电齐全,南京市民生实验小学,2600
1559,百水芊城怡水坊 2室1厅1厨1卫 68.0m² 整租,2室1厅,68㎡,精装,低层(共6层),整租,栖霞-马群-百水芊城怡水坊,有家私家电齐全,南京市南湾营小学,2500
1560,中南世纪雅苑 3室1厅1厨1卫 86.0m² 整租,3室1厅,86㎡,精装,中层(共34层),整租,栖霞-马群-中南世纪雅苑,有家电有家私电梯,南京市花港第二小学,3000
1561,沙塘园 2室1厅1厨1卫 62.15m² 整租,2室1厅,62.15㎡,精装,中层(共33层),整租,玄武-珠江路-沙塘园,距离3号线浮桥站约108米随时看房电梯空房,南京师范大学附属小学（珠江路校区）,3600
1562,天宝新寓 3室1厅1厨2卫 126.0m² 整租,3室1厅,126㎡,简装,低层(共6层),整租,江宁-东山镇-天宝新寓,有家私家电齐全,南京市上元小学,2900
1563,月牙湖花园 3室2厅1厨2卫 119.0m² 整租,3室2厅,119㎡,精装,中层(共5层),整租,秦淮-月牙湖-月牙湖花园,空房,南京市月牙湖小学,5200
1564,紫荆国际公寓 2室1厅1厨2卫 45.0m² 整租,2室1厅,45㎡,精装,高层(共9层),整租,雨花台-宁南-紫荆国际公寓,空房,南京市雨花台外国语小学,4300
1565,南方花园 2室1厅1厨1卫 55.0m² 整租,2室1厅,55㎡,精装,中层(共15层),整租,江宁-岔路口-南方花园,距离1号线双龙大道站约500米电梯空房,南京市岔路学校（小学部）,3000
1566,观城 1室1厅1厨1卫 54.0m² 整租,1室1厅,54㎡,精装,高层(共31层),整租,秦淮-升州路-观城,距离1号线张府园站约455米电梯空房,南京市慧园街小学,4500
1567,交通一村 2室1厅1厨1卫 60.0m² 整租,2室1厅,60㎡,精装,中层(共7层),整租,鼓楼-三牌楼-交通一村,空房,南京市财经大学附属小学,2900
1568,绣花巷小区 2室1厅1厨1卫 76.0m² 整租,2室1厅,76㎡,精装,中层(共6层),整租,秦淮-常府街-绣花巷小区,有家私家电齐全,南京市马府街小学,3500
1569,龙湖新壹城 2室0厅2厨2卫 65.0m² 整租,2室0厅,65㎡,精装,中层(共20层),整租,江宁-江宁大学城-龙湖新壹城,距离1号线南京交院站约46米电梯空房,南京晓庄学院实验小学,3000
1570,汇文里 1室0厅1厨1卫 20.0m² 整租,1室0厅,20㎡,精装,中层(共8层),整租,玄武-长江路-汇文里,距离1号线珠江路站约260米空房,南京市洪武北路红十字会小学,1900
1591,北四卫头小区 2室1厅1厨1卫 47.41m² 整租,2室1厅,47.41㎡,简装,高层(共6层),整租,鼓楼-湖南路-北四卫头小区 (北四卫头),空房,南京市赤壁路小学,2800
1592,凤凰庄 2室1厅1厨1卫 63.0m² 整租,2室1厅,63㎡,精装,高层(共7层),整租,鼓楼-汉中门大街-凤凰庄,距离2号线莫愁湖站约498米有家私,南京市凤凰街小学,3300
1593,白云园北片 2室1厅1厨1卫 60.0m² 整租,2室1厅,60㎡,简装,中层(共6层),整租,鼓楼-龙江-白云园北片,距离4号线龙江站约440米空房,南京市白云园小学,3400
1594,武学园小区 2室1厅0厨1卫 62.0m² 整租,2室1厅,62㎡,精装,低层(共30层),整租,秦淮-新街口-武学园小区,距离1号线张府园站约302米电梯空房,南京市火瓦巷小学,3200
1595,世茂梦享家 4室1厅1厨1卫 89.0m² 整租,4室1厅,89㎡,简装,中层(共11层),整租,江宁-江宁大学城-世茂梦享家,有家电有家私随时看房,南京市齐武路小学,2800
1596,君临国际 2室2厅1厨1卫 99.0m² 整租,2室2厅,99㎡,精装,高层(共18层),整租,鼓楼-华侨路-君临国际,距离1号线珠江路站约232米电梯空房,南京市鼓楼区第一中心小学,9000
1597,王府园 3室1厅1厨1卫 61.0m² 整租,3室1厅,61㎡,简装,高层(共7层),整租,秦淮-升州路-王府园 (王府园小区),距离3号线夫子庙站约495米有家私家电齐全,南京市慧园街小学,4500
1598,城市之光国际公寓 1室0厅1厨1卫 55.0m² 整租,1室0厅,55㎡,精装,低层(共30层),整租,江宁-江宁大学城-城市之光国际公寓 (城市之光大厦),距离1号线龙眠大道站约320米有家私电梯,南京市天景山小学,867
1599,西祠胡同 1室0厅1厨1卫 23.0m² 整租,1室0厅,23㎡,精装,高层(共9层),整租,建邺-茶南-西祠胡同,距离2号线云锦路站约385米空房,南京市江东门小学,2100
1621,银城街小区 3室1厅1厨1卫 82.0m² 整租,3室1厅,82㎡,精装,高层(共7层),整租,鼓楼-龙江-银城街小区,空房,南京市银城小学,4300
1622,天玺国际广场 1室1厅1厨1卫 41.37m² 整租,1室1厅,41.37㎡,精装,低层(共29层),整租,鼓楼-龙江-天玺国际广场,电梯空房,南京市银城小学,2600
1623,西华东村社区 1室1厅1厨1卫 40.7m² 整租,1室1厅,40.7㎡,精装,高层(共6层),整租,秦淮-瑞金路-西华东村社区,距离2号线西安门站约209米有家私家电齐全,南京市三条巷小学,3000
1624,营苑新寓 1室0厅1厨1卫 30.0m² 整租,1室0厅,30㎡,简装,低层(共7层),整租,栖霞-迈皋桥-营苑新寓,空房,南京市月苑第一小学,1600
1625,老虎桥32号 2室1厅1厨1卫 70.0m² 整租,2室1厅,75㎡,精装,中层(共7层),整租,玄武-珠江路-老虎桥32号,空房,南京师范大学附属小学（珠江路校区）,4500
1626,西祠胡同 1室0厅1厨1卫 26.0m² 整租,1室0厅,26㎡,精装,高层(共9层),整租,建邺-茶南-西祠胡同,距离2号线云锦路站约385米空房,南京市江东门小学,2300
1627,金舟花园 2室2厅1厨1卫 68.0m² 整租,2室2厅,68㎡,精装,高层(共6层),整租,鼓楼-龙江-金舟花园,有家私,南京市银城小学,4300
1628,观城 1室1厅0厨1卫 49.49m² 整租,1室1厅,49.49㎡,精装,中层(共31层),整租,秦淮-升州路-观城,距离1号线张府园站约455米有家私电梯,南京市慧园街小学,4500
1629,百子亭后小区 3室1厅1厨1卫 52.0m² 整租,3室1厅,52㎡,精装,低层(共6层),整租,玄武-玄武门-百子亭后小区 (百子亭后),距离1号线玄武门站约430米随时看房空房,南京市中央路小学,4200
1630,佳和园 2室1厅1厨1卫 86.0m² 整租,2室1厅,86㎡,精装,低层(共26层),整租,建邺-万达广场-佳和园,空房,南京市科睿小学,4600
1631,新世界中心 3室1厅1厨1卫 74.0m² 整租,3室1厅,74㎡,简装,中层(共44层),整租,玄武-长江路-新世界中心,距离1号线珠江路站约361米电梯空房,南京市洪武北路红十字会小学,5000
1632,长发华辰大厦 2室2厅0厨1卫 106.52m² 整租,2室2厅,106.52㎡,简装,中层(共18层),整租,秦淮-新街口-长发华辰大厦,距离2号线上海路站约351米电梯空房,南京市鼓楼区第一中心小学,7500
1633,天地花园 2室1厅1厨1卫 62.0m² 整租,2室1厅,62㎡,简装,中层(共7层),整租,秦淮-月牙湖-天地花园,空房,南京市月牙湖小学,767
1634,文德里小区 3室1厅1厨1卫 80.0m² 整租,3室1厅,80㎡,精装,中层(共7层),整租,玄武-珠江路-文德里小区,距离3号线浮桥站约216米空房,南京市成贤街小学,5200
1635,北门桥路高层住宅小区 1室0厅1厨1卫 38.0m² 整租,1室0厅,38㎡,精装,低层(共30层),整租,玄武-珠江路-北门桥路高层住宅小区,距离1号线珠江路站约435米有家私电梯,南京市洪武北路红十字会小学,2500
1636,丽晶国际 1室0厅1厨1卫 38.68m² 整租,1室0厅,38.68㎡,精装,低层(共25层),整租,鼓楼-龙江-丽晶国际,电梯空房,南京市古平岗小学,2800
1637,保利梧桐语 3室2厅1厨1卫 100.0m² 整租,3室2厅,100㎡,精装,高层(共18层),整租,江宁-江宁大学城-保利梧桐语 (保利梧桐语花园),有家电有家私电梯,南京市齐武路小学,3300
1638,佳和园 1室1厅1厨1卫 50.31m² 整租,1室1厅,50.31㎡,简装,低层(共33层),整租,建邺-万达广场-佳和园,有家私电梯,南京市科睿小学,3200
1639,钟阜大厦 2室1厅1厨1卫 70.0m² 整租,2室1厅,70㎡,简装,高层(共28层),整租,鼓楼-三牌楼-钟阜大厦,有家私随时看房,南京市财经大学附属小学,3200
1640,学府风景 2室2厅1厨1卫 90.0m² 整租,2室2厅,90㎡,简装,低层(共6层),整租,江宁-江宁大学城-学府风景 (中浩学府风景),空房,南京市月华路小学,2800
1641,新亭路182号 3室1厅1厨1卫 84.0m² 整租,3室1厅,84㎡,简装,中层(共6层),整租,江宁-东山镇-新亭路182号,有家私家电齐全,南京市江宁实验小学金箔路分校,2400
1642,元隆府邸 1室0厅1厨1卫 45.19m² 整租,1室0厅,45.19㎡,精装,中层(共7层),整租,鼓楼-草场门大街-元隆府邸,有家电随时看房,南京市银城小学,3200
1643,瓯江华府 1室2厅1厨1卫 46.0m² 整租,1室2厅,46㎡,精装,高层(共15层),整租,江宁-东山镇-瓯江华府,电梯空房,南京市上元小学,2200
1644,小火瓦巷 1室1厅1厨1卫 40.0m² 整租,1室1厅,40㎡,简装,中层(共6层),整租,秦淮-新街口-小火瓦巷,距离3号线常府街站约365米有家私家电齐全,南京市火瓦巷小学,3000
1645,砂珠巷小区 2室1厅1厨1卫 70.0m² 整租,2室1厅,70㎡,精装,高层(共35层),整租,秦淮-升州路-砂珠巷小区,距离1号线三山街站约329米有家私电梯,南京市慧园街小学,3600
1646,博学苑玉兰园 3室1厅1厨1卫 82.0m² 整租,3室1厅,82㎡,简装,中层(共6层),整租,江宁-江宁大学城-博学苑玉兰园,有家私家电齐全,南京市月华路小学,3000
1647,马鞍山路小区 1室1厅1厨1卫 41.0m² 整租,1室1厅,41㎡,精装,中层(共4层),整租,鼓楼-水佐岗-马鞍山路小区,有家私家电齐全,南京市赤壁路小学,2900
1648,凤凰花园城清溪园 2室1厅1厨1卫 63.68m² 整租,2室1厅,63.68㎡,精装,高层(共7层),整租,鼓楼-凤凰西街-凤凰花园城清溪园,有家私家电齐全,南京市凤凰花园城小学,3300
1649,二条巷小区(秦淮) 2室1厅1厨1卫 45.0m² 整租,2室1厅,54.85㎡,简装,高层(共7层),整租,秦淮-五老村-二条巷小区（秦淮） (二条巷(秦淮)),距离2号线西安门站约447米空房,南京市三条巷小学,3300
1650,深业滨江半岛(深悦滨江公寓) 1室1厅1厨1卫 60.17m² 整租,1室1厅,60.17㎡,毛坯,中层(共31层),整租,鼓楼-热河南路-深业滨江半岛(深悦滨江公寓) (深业滨江半岛),电梯空房,南京晓庄学院附属中学,2000
2,美丽嘉园 奥体边上地铁周边采光好卧室朝南精装三房,3室2厅,133㎡,精装,中层(共11层),整租,建邺-兴隆大街-美丽嘉园,有家私家电齐全,南京市金陵中学实验小学,5600
3,山阴路小区  整租出售 看房方便精装修拎包住力小29 南师大,1室1厅,38㎡,精装,中层(共8层),整租,鼓楼-宁海路-山阴路小区 (山阴路),有家私家电齐全,南京市力学小学,3500
4,东郊小镇第八街区 2室1厅1厨1卫 45.0m² 整租,2室1厅,45㎡,精装,低层(共9层),整租,江宁-麒麟镇-东郊小镇第八街区,有家私随时看房,南京市麒麟镇锁石小学,1800
5,武夷路小区 3室1厅1厨1卫 90.0m² 整租,3室1厅,90㎡,精装,中层(共7层),整租,鼓楼-宁海路-武夷路小区 (武夷路),有家私家电齐全,南京市汉口路小学,5500
6,陶苑 2室2厅1厨1卫 89.0m² 整租,2室2厅,89㎡,精装,高层(共6层),整租,江宁-江宁大学城-陶苑,有家私随时看房,南京市齐武路小学,2500
7,嘉业国际城 1室1厅1厨1卫 73.0m² 整租,1室1厅,73㎡,精装,低层(共28层),整租,建邺-奥体-嘉业国际城,有家私电梯,南京师大附中新城小学(南校区),6500
8,亚东名座 亚东名座电梯房新街口精装,1室1厅,47.68㎡,精装,中层(共27层),整租,秦淮-升州路-亚东名座,距离1号线张府园站约382米有家私随时看房,南京市府西街小学,4500
9,大纱帽巷38号小区 陪读 珠江路丹凤街长江路太平北路 中间楼层装修好,2室1厅,53.23㎡,精装,中层(共7层),整租,玄武-珠江路-大纱帽巷38号小区 (大纱帽巷38号),距离3号线浮桥站约261米随时看房空房,南京师范大学附属小学（珠江路校区）,4200
10,万裕龙庭水岸 3室2厅1厨2卫 126.0m² 整租,3室2厅,126㎡,精装,高层(共18层),整租,江宁-江宁大学城-万裕龙庭水岸,有家私电梯,南京晓庄学院实验小学,4500
11,沙塘园 2室1厅1厨1卫 70.0m²,2室1厅,70㎡,简装,低层(共33层),整租,玄武-珠江路-沙塘园,距离3号线浮桥站约108米有家电有家私电梯,南京师范大学附属小学（珠江路校区）,4300
12,辰龙广场 精装三房 电梯房 小区中间位置 银城汇文陪读,3室2厅,116㎡,简装,高层(共28层),整租,鼓楼-凤凰西街-辰龙广场,电梯空房,南京市银城小学,6000
13,莱茵东郡 3室2厅1厨1卫 104.0m² 整租,3室2厅,104㎡,简装,高层(共5层),整租,江宁-科学园-莱茵东郡,距离1号线天印大道站约321米有家电有家私随时看房,南京市江宁科学园小学,3100
14,水佐岗48巷小区 水佑岗 山西路 江苏路 草场门 南艺 地铁 拎包住,1室1厅,32.8㎡,简装,高层(共3层),整租,鼓楼-水佐岗-水佐岗48巷小区 (水佐岗48巷),有家私随时看房,南京市赤壁路小学,2400
15,大钟新村 2室1厅1厨1卫 62.0m² 合租,2室1厅,62㎡,简装,高层(共7层),合租,玄武-玄武门-大钟新村,距离1号线鼓楼站约314米空房,南京市中央路小学,3000
16,锦绣花园 6室3厅1厨3卫 200.47m² 整租,6室3厅,200.47㎡,精装,高层(共6层),整租,江宁-麒麟镇-锦绣花园,随时看房空房,南京市麒麟中心小学,3200
17,汇贤居 汇贤居 精致装修 三房 周边配套齐全 交通便利,3室2厅,137.67㎡,精装,低层(共17层),整租,鼓楼-龙江-汇贤居,随时看房电梯空房,南京市汉江路小学,7600
18,马家街小区 2室1厅1厨1卫70.0m²整租,2室1厅,70㎡,简装,高层(共7层),整租,玄武-玄武门-马家街小区,距离1号线玄武门站约405米空房,南京市南昌路小学,3500
19,苏宁乐瑰园 清凉门大街 环宇城对面 一楼门面 位置佳,3室1厅,76.42㎡,简装,低层(共6层),整租,鼓楼-龙江-苏宁乐瑰园,空房,南京市芳草园小学（凤凰校区）,12500
20,嘉业国际城 3室2厅1厨2卫 151.95m² 整租,3室2厅,151.95㎡,精装,低层(共28层),整租,建邺-奥体-嘉业国际城,电梯空房,南京师大附中新城小学(南校区),8500
21,百水芊城云水坊 3室2厅1厨1卫 87.75m² 整租,3室2厅,87.75㎡,简装,低层(共6层),整租,栖霞-马群-百水芊城云水坊,空房,南京市南湾营小学,2800
22,安乐村小区 建宁路 金川科技园 精装三房 拎包入住,3室0厅,63㎡,简装,高层(共5层),整租,鼓楼-建宁路-安乐村小区 (安乐村),随时看房空房,南京市民生实验小学,2600
23,莲花新城南苑 2室1厅1厨1卫 72.0m² 整租,2室1厅,72㎡,精装,中层(共34层),整租,建邺-奥体-莲花新城南苑,电梯空房,南京市莲花实验学校（小学部）,3600
24,沙塘园 5室1厅1厨2卫 147.88m²,5室1厅,147.88㎡,毛坯,低层(共7层),整租,玄武-珠江路-沙塘园,距离3号线浮桥站约108米空房,南京师范大学附属小学（珠江路校区）,22000
25,宁工新寓二村 简装单室套 小区中间 南北通透 近地铁 新城市,1室1厅,41.3㎡,简装,高层(共7层),整租,鼓楼-龙江-宁工新寓二村,距离4号线龙江站约307米空房,南京市宝船小学,2800
26,金马郦城西区 3室1厅1厨1卫 105.2m² 整租,3室1厅,105.2㎡,精装,低层(共9层),整租,建邺-奥体-金马郦城西区,距离10号线奥体中心站约349米空房,南京小红花小学,7000
27,瑞园 鼓楼龙江 瑞园 大三房 小区环境好 配套齐全,3室2厅,136㎡,精装,高层(共16层),整租,鼓楼-龙江-瑞园,电梯空房,南京市银城小学,9000
28,三牌楼小区 2室1厅1厨1卫 55.0m² 整租,2室1厅,55㎡,精装,中层(共8层),整租,鼓楼-三牌楼-三牌楼小区,空房,南京市三牌楼小学,3000
29,骋望骊都 3室2厅1厨1卫 108.0m² 整租,3室2厅,108㎡,精装,高层(共8层),整租,江宁-江宁大学城-骋望骊都,有家私随时看房,南京市齐武路小学,4000
30,长江之家 房主诚心租房 南北通透的房子,1室1厅,81.24㎡,简装,低层(共6层),整租,鼓楼-龙江-长江之家,有家私家电齐全,南京市银城小学,8000
31,利德家园 2室2厅1厨1卫 113.49m² 整租,2室2厅,113.49㎡,精装,高层(共15层),整租,建邺-万达广场-利德家园,距离2号线集庆门大街站约171米电梯空房,南京市晓庄学院第一实验小学,5000
32,宁和新寓 三牌楼 三小50中 不占拎包入住 中楼层 福建路,2室1厅,65.54㎡,精装,高层(共7层),整租,鼓楼-三牌楼-宁和新寓,有家私家电齐全,南京市三牌楼小学,3000
33,程阁老巷小区 1室1厅1厨1卫 40.0m² 整租,1室1厅,40㎡,精装,低层(共7层),整租,秦淮-新街口-程阁老巷小区 (程阁老巷),距离1号线张府园站约332米有家私随时看房,南京市火瓦巷小学,3300
34,幸福城杜鹃园 3室1厅1厨1卫78.0m²整租,3室1厅,78㎡,精装,中层(共27层),整租,栖霞-马群-幸福城杜鹃园 (花港幸福城杜鹃园),有家私电梯,南京市花港第一小学,2200
61,晶典国际大厦 晶典大厦2室1厅1厨1卫 81.51m² 整租,2室1厅,81.43㎡,精装,中层(共18层),整租,鼓楼-福建路-晶典国际大厦 (晶典国际),有家私电梯,南京市天妃宫小学,3800
62,紫竹林小区 近地铁交通方便采光好价格美丽生活配套成熟方,2室1厅,42.13㎡,简装,高层(共7层),整租,鼓楼-许府巷-紫竹林小区 (紫竹林),随时看房空房,南京市紫竹苑小学,2400
63,钱塘路小区 1室1厅1厨1卫 56.55m² 整租,1室1厅,56.55㎡,简装,低层(共7层),整租,鼓楼-宁海路-钱塘路小区 (钱塘路),空房,南京市琅琊路小学,8000
64,仁恒国际公寓 仁恒公寓2室2厅1厨2卫 198.6m² 整租,2室2厅,198.6㎡,精装,低层(共44层),整租,建邺-奥体-仁恒国际公寓,距离2号线奥体东站约478米电梯空房,南京师大附中新城小学,20000
65,百合果园 百合果园 电梯房 小区环境好 采光好,2室2厅,100.83㎡,精装,中层(共27层),整租,鼓楼-定淮门大街-百合果园,随时看房电梯空房,南京师范附属中学树人学校附属小学,4000
66,上海路新村 上海路 广州路 紧邻4号线 1号线 采光不挡,2室1厅,55.8㎡,简装,中层(共7层),整租,鼓楼-宁海路-上海路新村,随时看房空房,南京市汉口路小学,3200
67,紫鑫国际公寓 精装单室套 家具齐全 拎包入住 采光良好 急租,1室1厅,82㎡,精装,中层(共27层),整租,建邺-奥体-紫鑫国际公寓,有家电有家私电梯,南京市金陵中学实验小学,4000
68,银城聚泽园 3室2厅1厨1卫 102.0m² 整租,3室2厅,102.17㎡,精装,低层(共27层),整租,鼓楼-凤凰西街-银城聚泽园,电梯空房,南京市凤凰花园城小学,8500
69,华富园 三牌楼 福建路 精装修 拎包入住 南北通透,2室2厅,80㎡,精装,高层(共7层),整租,鼓楼-三牌楼-华富园,有家私家电齐全,南京市财经大学附属小学,4800
70,黑龙江路十二巷 2室0厅1厨1卫 50.07m² 整租,2室0厅,50.07㎡,精装,中层(共5层),整租,鼓楼-许府巷-黑龙江路十二巷,有家私随时看房,南京市紫竹苑小学,2800
71,进香河路小区 2室1厅0厨1卫 60.99m² 整租,2室1厅,60.99㎡,精装,高层(共7层),整租,玄武-珠江路-进香河路小区 (进香河),有家私随时看房,南京师范大学附属小学（珠江路校区）,3500
72,新门口小区 2室0厅0厨1卫49.4m²整租,2室0厅,49.4㎡,精装,中层(共5层),整租,鼓楼-三牌楼-新门口小区 (新门口),有家私家电齐全,南京市紫竹苑小学,2400
73,莫愁新寓荷花里 2室1厅1厨1卫 51.0m² 整租,2室1厅,51㎡,简装,高层(共5层),整租,鼓楼-汉中门大街-莫愁新寓荷花里,距离2号线莫愁湖站约194米空房,南京市莫愁新寓小学,3100
74,东郊小镇第二街区 马群东  麒麟  采光好  整租,5室2厅,105㎡,精装,高层(共6层),整租,江宁-麒麟镇-东郊小镇第二街区,空房,南京市麒麟镇锁石小学,2100
75,新河一村  精装三室 家电齐全 拎包住 有钥匙 随时看房,3室1厅,70㎡,精装,低层(共6层),整租,鼓楼-热河南路-新河一村,空房,南京师范附属中学树人学校附属小学,5000
76,五矿御江金城 3室2厅1厨1卫142.0m²整租,3室2厅,142㎡,精装,低层(共23层),整租,建邺-奥体-五矿御江金城,电梯空房,南京中华中学附属小学,6200
77,长江花园(玄武) 珠江路大两房 室内宽敞整洁 房主诚心出售,2室1厅,54.37㎡,精装,高层(共13层),整租,玄武-长江路-长江花园(玄武) (长江花园),距离1号线珠江路站约413米有家电有家私电梯,南京市洪武北路红十字会小学,4800
78,海德卫城 4室2厅1厨2卫 164.0m² 整租,4室2厅,164㎡,精装,低层(共33层),整租,鼓楼-草场门大街-海德卫城,随时看房电梯空房,南京市宝船小学,6500
79,升龙天汇 3室2厅1厨2卫 95.0m² 整租,3室2厅,95㎡,精装,低层(共30层),整租,建邺-奥体-升龙天汇,电梯空房,南京外国语学校河西初级中学第一附属小学,4500
80,天悦花园 2室1厅1厨1卫80.0m²整租,2室1厅,80㎡,简装,中层(共6层),整租,栖霞-马群-天悦花园,距离2号线马群站约423米有家私家电齐全,南京市太阳城小学,3300
81,天地新城 4室2厅1厨2卫 182.6m² 整租 价格可谈,4室2厅,182.6㎡,精装,高层(共6层),整租,江宁-岔路口-天地新城,空房,南京市岔路学校（小学部）,5000
82,银城花园北片 居家单室套 西边户 采光一流 看房随时,1室1厅,43㎡,简装,高层(共7层),整租,鼓楼-龙江-银城花园北片,有家电有家私,南京市银城小学,2300
83,铁路南街 马台街 将军庙 湖南路 湖北路 五十中 精装2房,2室1厅,51㎡,简装,低层(共7层),整租,鼓楼-湖南路-铁路南街,有家私家电齐全,南京市三牌楼小学,3500
84,华茂大厦 银城汇文双学籍不占高层电梯大五房 四开间精装朝南,3室2厅,181.82㎡,简装,低层(共16层),整租,鼓楼-龙江-华茂大厦,随时看房电梯空房,南京市银城小学,10000
85,银城花园北片 居家两房 户型方正 采光一流 南北通透 看房方便,2室1厅,64㎡,精装,高层(共7层),整租,鼓楼-龙江-银城花园北片,空房,南京市银城小学,3000
86,南湾营煦康苑 马群地铁 简单装修 送阁楼 配套齐全 满五年,3室1厅,86㎡,简装,高层(共6层),整租,栖霞-马群-南湾营煦康苑,有家私家电齐全,南京市南湾营小学,2000
87,东郊小镇第四街区 马群 东 麒麟  精装修  采光好大露台,3室2厅,130.8㎡,精装,高层(共6层),整租,江宁-麒麟镇-东郊小镇第四街区,空房,南京市麒麟镇锁石小学,2600
88,天地新城 1室0厅1厨1卫 35.0m² 整租,1室0厅,35㎡,精装,中层(共18层),整租,江宁-岔路口-天地新城,随时看房电梯空房,南京市岔路学校（小学部）,2000
89,新民路小区 新民路2室1厅1厨1卫 60.64m² 整租,2室1厅,60.64㎡,简装,高层(共4层),整租,鼓楼-建宁路-新民路小区 (新民路),空房,南京市长平路小学,2800
90,东郊小镇第三街区 面积大  精装修 采光好,2室2厅,83㎡,精装,低层(共5层),整租,江宁-麒麟镇-东郊小镇第三街区,有家私家电齐全,南京市麒麟镇锁石小学,2600
91,东郊小镇第六街区 2室2厅1厨1卫 81.7m² 整租,2室2厅,81.7㎡,毛坯,低层(共6层),整租,江宁-麒麟镇-东郊小镇第六街区,空房,南京市麒麟镇锁石小学,2000
92,五矿崇文金城 3室2厅1厨2卫 92.0m² 整租,3室2厅,92㎡,精装,高层(共32层),整租,建邺-奥体-五矿崇文金城,随时看房电梯空房,南京外国语学校河西初级中学第一附属小学,4500
93,观音里小区 2室1厅1厨1卫 60.18m²,2室1厅,60.18㎡,精装,高层(共6层),整租,鼓楼-湖南路-观音里小区,距离1号线新模范马路站约368米有家私随时看房,南京市南昌路小学,3600
94,银城花园北片 居家两房 楼层适中 采光一流 南北通透 看房方便,2室1厅,50.41㎡,简装,高层(共7层),整租,鼓楼-龙江-银城花园北片,空房,南京市银城小学,2800
95,朗诗国际街区北园 3室1厅1厨1卫 125.0m² 整租,3室1厅,125㎡,精装,高层(共18层),整租,建邺-奥体-朗诗国际街区北园,电梯空房,南京市建邺实验小学,8100
96,厚载巷 精装三房可拎包入住交通方便,3室2厅,115㎡,精装,低层(共7层),整租,鼓楼-湖南路-厚载巷,距离1号线鼓楼站约397米空房,南京市中央路小学,6500
97,清河新寓二村 精装三室 家电齐全拎包入住 有钥匙 随时看房,2室1厅,65㎡,简装,低层(共6层),整租,鼓楼-凤凰西街-清河新寓二村,空房,南京市金陵汇文学校（小学部）,4100
98,水佐岗小区 3室1厅1厨1卫 75.0m² 整租,3室1厅,75㎡,简装,高层(共7层),整租,鼓楼-水佐岗-水佐岗小区 (水佐岗),空房,南京市赤壁路小学,3000
99,傅厚岗小区 3室2厅1厨2卫 117.0m² 整租,3室2厅,117㎡,简装,低层(共6层),整租,鼓楼-湖南路-傅厚岗小区 (傅厚岗),空房,南京市青云巷小学,8000
100,丹凤新寓 同仁 南师陪读 朝南精装修 看房方便 拎包入住,2室1厅,64.62㎡,精装,中层(共32层),整租,玄武-丹凤街-丹凤新寓,距离1号线珠江路站约419米电梯空房,南京师范大学附属小学(同仁分校),4200
101,石婆婆巷小区 2室1厅1厨1卫 56.32m² 整租,2室1厅,56.32㎡,简装,高层(共7层),整租,玄武-丹凤街-石婆婆巷小区 (石婆婆巷),距离1号线鼓楼站约489米空房,南京师范大学附属小学(同仁分校),4400
102,钟阜路小区 新上 钟阜路小区 2室1厅1厨1卫 出售,2室1厅,58.13㎡,简装,高层(共7层),整租,鼓楼-福建路-钟阜路小区,空房,南京市紫竹苑小学,2600
103,银城花园北片 居家两房 楼层适中 采光一流 南北通透 看房方便,2室1厅,55.19㎡,精装,中层(共7层),整租,鼓楼-龙江-银城花园北片,空房,南京市银城小学,3300
104,北门桥5号小区 精致装修1室1厅,1室1厅,56.3㎡,精装,高层(共24层),整租,玄武-丹凤街-北门桥5号小区,电梯空房,南京市洪武北路红十字会小学,3000
105,钟阜路小区 三牌楼 福建路 精装两房 拎包入住,2室0厅,43㎡,精装,高层(共4层),整租,鼓楼-福建路-钟阜路小区,有家私家电齐全,南京市紫竹苑小学,3000
106,骋望骊都 2室2厅1厨2卫 137.0m² 整租,2室2厅,137㎡,精装,中层(共9层),整租,江宁-江宁大学城-骋望骊都,随时看房空房,南京市齐武路小学,4000
107,居安里小区 1室0厅1厨1卫 40.0m² 整租,1室0厅,40㎡,精装,高层(共7层),整租,玄武-丹凤街-居安里小区 (居安里),距离1号线珠江路站约453米空房,南京师范大学附属小学（珠江路校区）,2700
108,苏宁银河天启花园 龙江  天启花园 交通方便 看房方便,8室3厅,253㎡,简装,低层(共11层),整租,鼓楼-凤凰西街-苏宁银河天启花园 (天启花园),空房,南京市凤凰花园城小学,10000
109,交通一村 三牌楼 精装两房 南北通透 拎包入住 采光不挡,2室1厅,57.3㎡,简装,高层(共7层),整租,鼓楼-三牌楼-交通一村,有家私家电齐全,南京市财经大学附属小学,2300
110,苏宁银河天启花园 苏宁银河天启花园 楼层好 采光好 精装大三房,3室2厅,110㎡,精装,中层(共18层),整租,鼓楼-凤凰西街-苏宁银河天启花园 (天启花园),电梯空房,南京市凤凰花园城小学,7500
111,堂子街小区 3室1厅1厨1卫 62.19m² 整租,3室1厅,62.19㎡,精装,高层(共7层),整租,秦淮-朝天宫-堂子街小区 (堂子街),空房,汉中门小学（石鼓路小学分校）,4000
